Població de fet per municipis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDTaula,306,,,"1497,1515 i 1553  es refereix a focs",,,,,,,,,,,,,,,,,,,,,,,,,
Font,Censos i padrons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Àmbit,Catalunya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Escala,Municipis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Període,1497-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Variables,Nom,Classificació,Descripció,,,,,,,,,,,,,,,,,,,,,,,,,,
,Provincia,ProvinciaCat,Província,,,,,,,,,,,,,,,,,,,,,,,,,,
,Comarca,Comarca41,comarca,,,,,,,,,,,,,,,,,,,,,,,,,,
,Municipi,MunicipiCatHist,Municipi,,,,,,,,,,,,,,,,,,,,,,,,,,
,Any,Any1497-91,Any,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dades,A19:E23569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROVINCIA,COMARCA,MUNICIPI,ANY,POBLACIÓ,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17107,1965,619,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17107,1970,530,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17107,1975,446,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17107,1981,401,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17107,1986,388,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17107,1991,333,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1497,69,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1515,74,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1553,73,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1717,807,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1787,1349,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1857,2563,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1860,2607,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1877,2193,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1887,2304,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1900,2246,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1910,2115,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1920,2137,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1930,1742,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1936,1675,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1940,1498,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1945,1489,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1950,1404,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1955,1338,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1960,1224,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1965,1111,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1970,992,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1975,883,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1981,794,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1986,818,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17109,1991,774,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1497,0,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1515,39,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1553,0,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1717,21,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1787,463,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1857,0,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1860,725,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1877,586,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1887,598,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1900,618,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1910,673,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1920,701,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1930,626,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1936,668,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1940,579,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1945,591,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1950,634,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1955,746,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1960,858,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1965,1007,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1970,1040,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1975,928,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1981,898,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1986,1109,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17110,1991,1372,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1497,52,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1515,48,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1553,58,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1717,465,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1787,752,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1857,1137,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1860,1081,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1877,1109,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1887,1022,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1900,969,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1910,1047,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1920,1054,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1930,922,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1936,919,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1940,862,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1945,898,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1950,881,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1955,795,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1960,701,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1965,724,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1970,645,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1975,612,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1981,610,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1986,622,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17111,1991,661,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1497,10,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1515,7,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1553,14,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1717,236,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1787,476,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1857,274,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1860,460,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1877,716,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1887,1410,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1900,1578,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1910,1231,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1920,1103,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1930,787,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1936,714,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1940,637,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1945,629,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1950,702,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1955,775,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1960,729,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1965,618,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1970,414,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1975,341,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1981,310,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1986,285,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17112,1991,256,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1497,297,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1515,315,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1553,392,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1717,2868,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1787,9383,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1857,11134,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1860,10950,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1877,7287,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1887,8554,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1900,8334,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1910,10411,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1920,10857,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1930,12244,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1936,13144,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1940,14918,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1945,14254,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1950,14913,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1955,16520,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1960,17664,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1965,19899,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1970,21626,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1975,22941,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1981,24892,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1986,25357,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,17114,1991,26613,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1497,20,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1515,25,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1553,30,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1717,185,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1787,245,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1857,532,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1860,525,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1877,458,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1887,423,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1900,434,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1910,406,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1920,428,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1930,446,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1936,403,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1940,357,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1945,386,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1950,347,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1955,290,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1960,305,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1965,321,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1970,331,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1975,305,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1981,295,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1986,300,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17115,1991,302,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1497,68,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1515,72,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1553,66,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1717,358,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1787,1046,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1857,1374,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1860,1355,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1877,1224,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1887,1325,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1900,1243,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1910,1102,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1920,1158,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1930,1275,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1936,1319,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1940,1174,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1945,1181,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1950,1183,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1955,1110,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1960,996,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1965,1080,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1970,960,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1975,649,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1981,482,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1986,517,,,,,,,,,,,,,,,,,,,,,,,,,
17,34,17116,1991,494,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1497,169,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1515,108,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1553,213,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1717,820,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1787,2609,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1857,5692,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1860,5254,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1877,6270,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1887,6603,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1900,7087,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1910,9018,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1920,8746,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1930,8682,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1936,8556,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1940,7905,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1945,7626,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1950,7698,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1955,8162,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1960,9123,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1965,11145,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1970,12256,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1975,13802,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1981,15030,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1986,16019,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17117,1991,17343,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1497,204,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1515,173,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1553,162,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1717,916,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1787,2155,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1857,2918,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1860,3017,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1877,3209,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1887,3443,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1900,5137,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1910,7918,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1920,8695,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1930,7085,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1936,7100,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1940,6466,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1945,5953,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1950,5836,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1955,6721,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1960,7639,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1965,9000,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1970,10088,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1975,11274,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1981,12178,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1986,12082,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17118,1991,13258,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1497,15,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1515,0,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1553,15,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1717,51,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1787,159,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1857,317,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1860,294,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1877,284,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1887,269,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1900,247,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1910,255,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1920,230,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1930,205,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1936,196,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1940,193,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1945,194,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1950,175,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1955,184,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1960,150,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1965,135,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1970,109,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1975,93,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1981,87,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1986,82,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17119,1991,81,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1497,33,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1515,0,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1553,42,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1717,191,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1787,700,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1857,1128,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1860,1055,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1877,1252,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1887,1229,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1900,969,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1910,978,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1920,1144,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1930,924,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1936,942,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1940,883,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1945,850,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1950,805,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1955,753,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1960,776,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1965,813,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1970,767,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1975,703,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1981,666,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1986,663,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,17120,1991,682,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1497,73,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1515,92,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1553,85,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1717,297,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1787,392,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1857,752,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1860,730,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1877,679,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1887,679,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1900,597,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1910,599,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1920,569,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1930,510,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1936,545,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1940,531,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1945,546,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1950,557,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1955,546,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1960,505,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1965,462,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1970,435,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1975,370,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1981,317,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1986,317,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,17121,1991,291,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1497,29,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1515,40,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1553,17,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1717,270,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1787,340,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1857,417,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1860,432,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1877,265,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1887,216,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1900,206,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1910,226,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1920,284,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1930,212,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1936,215,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1940,201,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1945,196,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1950,181,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1955,104,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1960,99,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1965,63,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1970,41,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1975,34,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1981,24,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1986,20,,,,,,,,,,,,,,,,,,,,,,,,,
17,31,17122,1991,51,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1497,40,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1515,30,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1553,42,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1717,188,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1787,434,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1857,652,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1860,618,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1877,588,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1887,496,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1900,517,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1910,486,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1920,478,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1930,540,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1936,553,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1940,515,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1945,480,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1950,505,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1955,507,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1960,513,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1965,507,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1970,502,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1975,510,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1981,386,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,17123,1986,370,,,,,,,,,,,,,,,,,,,,,,,,,
